0	0
0.000157905	-0.001463181
0.000631522	-0.002946071
0.00142055	-0.004457783
0.002524492	-0.006000719
0.003942649	-0.007570335
0.005674128	-0.009156025
0.007717833	-0.010742811
0.010072474	-0.012313432
0.012736564	-0.013850453
0.015708419	-0.015338041
0.018986164	-0.016763178
0.022567728	-0.018116182
0.026450848	-0.019390606
0.030633071	-0.020582664
0.035111757	-0.02169045
0.039884076	-0.022713194
0.044947015	-0.023650744
0.050297374	-0.024503389
0.055931776	-0.025271959
0.06184666	-0.025958041
0.068038291	-0.026564071
0.074502759	-0.027093148
0.08123598	-0.027548577
0.088233701	-0.027933299
0.095491503	-0.028249458
0.103004801	-0.028498291
0.110768849	-0.028680508
0.118778744	-0.028797126
0.127029427	-0.028850373
0.135515686	-0.028843837
0.144232161	-0.028781431
0.153173347	-0.028665903
0.162333596	-0.028498229
0.171707122	-0.028278258
0.181288005	-0.028005817
0.191070193	-0.02768112
0.201047508	-0.027304303
0.211213648	-0.026875931
0.221562192	-0.026399876
0.232086603	-0.025887601
0.242780233	-0.025357129
0.253636329	-0.024820999
0.264648034	-0.024284266
0.275808392	-0.02374774
0.287110354	-0.023209434
0.298546782	-0.022667074
0.310110452	-0.02212006
0.321794061	-0.021568586
0.333590228	-0.021013063
0.345491503	-0.020454289
0.357490369	-0.019895057
0.369579247	-0.019341581
0.381750501	-0.018796218
0.393996445	-0.018259787
0.406309343	-0.017732862
0.418681417	-0.017215969
0.431104855	-0.016709594
0.443571808	-0.016214024
0.456074402	-0.015727235
0.46860474	-0.015238804
0.481154909	-0.014746206
0.49371698	-0.014249552
0.50628302	-0.013749143
0.518845091	-0.013245295
0.53139526	-0.012738335
0.543925598	-0.012228668
0.556428192	-0.011718431
0.568895145	-0.011216369
0.581318583	-0.010724394
0.593690657	-0.01024278
0.606003555	-0.009771721
0.618249499	-0.009311387
0.630420753	-0.008861927
0.642509631	-0.008423485
0.654508497	-0.007996718
0.666409772	-0.007585936
0.678205939	-0.007192314
0.689889548	-0.006815767
0.701453218	-0.006456135
0.712889646	-0.006113227
0.724191608	-0.005786824
0.735351966	-0.005476676
0.746363671	-0.005182489
0.757219767	-0.004903587
0.767913397	-0.004638592
0.778437808	-0.004387099
0.788786352	-0.004148808
0.798952492	-0.003923404
0.808929807	-0.003710558
0.818711995	-0.003509924
0.828292878	-0.003321146
0.837666404	-0.003143853
0.846826653	-0.002977708
0.855767839	-0.002823039
0.864484314	-0.002681403
0.872970573	-0.002552472
0.881221256	-0.002435615
0.889231151	-0.002330181
0.896995199	-0.002235515
0.904508497	-0.002150966
0.911766299	-0.002075883
0.91876402	-0.002009559
0.925497241	-0.001950064
0.931961709	-0.001884249
0.93815334	-0.001803682
0.944068224	-0.001709802
0.949702626	-0.001604955
0.955052985	-0.001491465
0.960115924	-0.001371576
0.964888243	-0.001247444
0.969366929	-0.00112113
0.973549152	-0.000994592
0.977432272	-0.000869682
0.981013836	-0.000748136
0.984291581	-0.000631575
0.987263436	-0.000521491
0.989927526	-0.00041925
0.992282167	-0.000326081
0.994325872	-0.000243078
0.996057351	-0.000170231
