0	0
0.000157905	0.003041302
0.000631522	0.006031769
0.00142055	0.008920546
0.002524492	0.011686393
0.003942649	0.014341462
0.005674128	0.016921162
0.007717833	0.019466546
0.010072474	0.02200875
0.012736564	0.024561993
0.015708419	0.02712567
0.018986164	0.029691549
0.022567728	0.032251067
0.026450848	0.034799527
0.030633071	0.037336651
0.035111757	0.039864771
0.039884076	0.042386535
0.044947015	0.044903264
0.050297374	0.047414174
0.055931776	0.049916188
0.06184666	0.052404205
0.068038291	0.054871881
0.074502759	0.057312766
0.08123598	0.05972144
0.088233701	0.062094304
0.095491503	0.06442965
0.103004801	0.066726601
0.110768849	0.068983315
0.118778744	0.071195793
0.127029427	0.073358167
0.135515686	0.075463682
0.144232161	0.077505175
0.153173347	0.079475109
0.162333596	0.08136616
0.171707122	0.083172753
0.181288005	0.08489268
0.191070193	0.086526488
0.201047508	0.088073498
0.211213648	0.089530131
0.221562192	0.090891565
0.232086603	0.092153928
0.242780233	0.09331466
0.253636329	0.094370269
0.264648034	0.095316398
0.275808392	0.096149742
0.287110354	0.096870023
0.298546782	0.097477232
0.310110452	0.09796888
0.321794061	0.09834134
0.333590228	0.098591235
0.345491503	0.098717316
0.357490369	0.098725542
0.369579247	0.098630972
0.381750501	0.098438853
0.393996445	0.09814884
0.406309343	0.097759524
0.418681417	0.097269585
0.431104855	0.096678044
0.443571808	0.095985218
0.456074402	0.095197569
0.46860474	0.094334745
0.481154909	0.093404698
0.49371698	0.092408973
0.50628302	0.09134811
0.518845091	0.090222701
0.53139526	0.089033497
0.543925598	0.087781433
0.556428192	0.086467774
0.568895145	0.085094322
0.581318583	0.083662626
0.593690657	0.082174217
0.606003555	0.080630759
0.618249499	0.079034065
0.630420753	0.07738611
0.642509631	0.07568917
0.654508497	0.073947094
0.666409772	0.072169055
0.678205939	0.0703601
0.689889548	0.06852291
0.701453218	0.066659938
0.712889646	0.064773709
0.724191608	0.06286683
0.735351966	0.060941979
0.746363671	0.059001728
0.757219767	0.057047322
0.767913397	0.055078001
0.778437808	0.053096139
0.788786352	0.051104943
0.798952492	0.049107759
0.808929807	0.047107991
0.818711995	0.045109086
0.828292878	0.043114531
0.837666404	0.041127857
0.846826653	0.039152773
0.855767839	0.037194088
0.864484314	0.035258202
0.872970573	0.033349052
0.881221256	0.031469866
0.889231151	0.029623768
0.896995199	0.027813847
0.904508497	0.026043149
0.911766299	0.024314662
0.91876402	0.02263108
0.925497241	0.020992923
0.931961709	0.019391297
0.93815334	0.017820934
0.944068224	0.016285605
0.949702626	0.014790815
0.955052985	0.013342112
0.960115924	0.011944877
0.964888243	0.010604299
0.969366929	0.009325354
0.973549152	0.008112786
0.977432272	0.00697109
0.981013836	0.005904498
0.984291581	0.004916956
0.987263436	0.004012113
0.989927526	0.003193295
0.992282167	0.002463489
0.994325872	0.001825342
0.996057351	0.001278288
