0.00000	30.68201
0.00002	30.82714
0.00004	30.77872
0.00006	30.36927
0.00008	29.89274
0.00010	29.35755
0.00012	28.65137
0.00014	28.35994
0.00016	28.74323
0.00018	29.63896
0.00020	30.34526
0.00022	30.83319
0.00024	30.68801
0.00026	30.26751
0.00028	30.30339
0.00030	30.55540
0.00032	30.50727
0.00034	30.39915
0.00036	30.23161
0.00038	29.78631
0.00040	29.63896
0.00042	29.70963
0.00044	29.58013
0.00046	29.07819
0.00048	28.54825
0.00050	28.24065
0.00052	28.22924
0.00054	28.38839
0.00056	28.99705
0.00058	29.98161
0.00060	30.21372
0.00062	29.81584
0.00064	29.22924
0.00066	28.84109
0.00068	28.89303
0.00070	28.85841
0.00072	28.52537
0.00074	28.64565
0.00076	28.95655
0.00078	28.75472
0.00080	28.42833
0.00082	28.61698
0.00084	29.78631
0.00086	30.65179
0.00088	31.10077
0.00090	31.54843
0.00092	32.11950
0.00094	32.33882
0.00096	31.82678
0.00098	30.77872
0.00100	29.95795
0.00102	30.23161
0.00104	30.71221
0.00106	30.30933
0.00108	29.82173
0.00110	30.15408
0.00112	31.24734
0.00114	32.43313
0.00116	33.08644
0.00118	32.75538
0.00120	32.40164
0.00122	32.35139
0.00124	31.87648
0.00126	30.70013
0.00128	29.96980
0.00130	30.14221
0.00132	30.70617
0.00134	31.00937
0.00136	30.88175
0.00138	30.51928
0.00140	30.32727
0.00142	30.45921
0.00144	30.60360
0.00146	30.50129
0.00148	30.06478
0.00150	29.48627
0.00152	28.88729
0.00154	28.21222
0.00156	28.20650
0.00158	28.94502
0.00160	29.58013
0.00162	29.79813
0.00164	29.77453
0.00166	29.51560
0.00168	29.39846
0.00170	28.84686
0.00172	28.29738
0.00174	28.20086
0.00176	29.08977
0.00178	30.11839
0.00180	30.26151
0.00182	29.98755
0.00184	29.93419
0.00186	29.54494
0.00188	28.94502
0.00190	29.69199
0.00192	30.93031
0.00194	31.43138
0.00196	31.68423
0.00198	31.68423
0.00200	31.13735
0.00202	30.13026
0.00204	29.31084
0.00206	29.38097
0.00208	30.00542
0.00210	30.71825
0.00212	30.77267
0.00214	30.28545
0.00216	29.64484
0.00218	29.75679
0.00220	30.58551
0.00222	31.29640
0.00224	31.54843
0.00226	31.27799
0.00228	31.15565
0.00230	31.44991
0.00232	31.56690
0.00234	31.59157
0.00236	31.29028
0.00238	30.96678
0.00240	31.26574
0.00242	31.77716
0.00244	31.91999
0.00246	31.92617
0.00248	32.33253
0.00250	32.76177
0.00252	32.54656
0.00254	31.91999
0.00256	31.47449
0.00258	31.52378
0.00260	32.03835
0.00262	32.74902
0.00264	32.92065
0.00266	32.71734
0.00268	31.98847
0.00270	31.14347
0.00272	30.45319
0.00274	29.64484
0.00276	28.57685
0.00278	27.90164
0.00280	28.04811
0.00282	28.19521
0.00284	27.90164
0.00286	27.10607
0.00288	26.60327
0.00290	26.76652
0.00292	27.47673
