0,0,471.9019,0.3627297,0,0.1218905,0.8446828,-0.4942099,0.5108687,-0.1256285,0.123863,-0.7384031,-0.1188259,-0.252257,-0.2384321,-0.7167827,-0.2388037,-0.1207178,26,26,27,27,26,26,27,26,27,27,27,27,27,27,27,27
1,10,472.1428,-0.1209891,0.2465301,0.3656321,-0.1206616,0.2471036,-0.1277172,0.1255257,-0.247726,0.2461336,-0.7129533,-0.504514,-0.5960802,-0.4778546,-0.1194015,-0.2414372,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
2,20,471.9019,0.8464871,0,0.4875025,1.086019,0.1235512,0.2554343,-0.2512063,0.8670407,-0.123068,0.3564771,-0.504514,0.2384313,-0.9557109,-0.3582052,-0.7243116,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
3,30,472.0224,0.1209056,0.6163256,0.1218905,6.421245E-06,0.6177599,-0.1277172,0.7534127,0,0.9845359,-0.5941281,0.504514,-0.7152954,0.1194641,0.3582052,-0.1207178,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
4,40,472.1428,0.4836996,0,-0.3655928,0.6033466,0.1235512,0.5108687,-5.136996E-05,0.4954517,-0.9845371,-0.2376511,-0.3783855,0,-0.5973187,0.1194023,-0.1207178,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
5,50,472.5042,-0.1209506,0.4930601,1.926374E-05,6.421245E-06,0.6177599,-0.6385856,0.2511028,-0.3715886,0.4922679,-1.06943,0,-0.3576481,-0.3583922,0.3582052,0.1207194,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
6,60,471.6611,0.241837,0.1232654,0.1218905,-0.1206616,-1.605311E-06,0.3831515,-0.2512063,0.123863,-0.9845371,0.4753022,-0.3783855,-0.3576481,-0.5973187,-0.4776066,-0.9657489,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
7,70,471.9019,0.241837,0,0.1218905,0.7240147,0.7413119,0,0.3766807,-0.4954517,0.1230664,-0.7129533,-0.504514,-0.8345115,0,-0.3582052,-0.1207178,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
8,80,471.4201,0.4836996,0.1232654,1.926374E-05,0.4826786,-0.4942102,0.5108687,-0.2512055,0.247726,-1.107604,-0.1188259,-0.8829,-0.5960802,-1.314101,-0.2388037,-0.362155,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
9,90,472.2633,-2.568498E-05,0.2465301,-0.2437224,-0.1206616,0.4942075,-0.3831513,0.6278357,-0.247726,0.7384023,-0.3564771,-0.504514,-0.8345115,-0.1194641,-0.3582052,0,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
10,100,471.7815,0.4836996,0.1232654,0.2437609,0.6033466,-1.605311E-06,-0.6385856,-0.5023597,0,-1.107604,0.2376511,0,-0.5960802,-0.5973187,-0.1194015,-0.8450295,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
11,110,472.1428,0.3627683,0,0.2437609,0.1206745,-1.605311E-06,-0.1277172,-0.1256277,-0.123863,0,-0.2376511,0.3783855,-0.8345115,-0.5973187,0.1194023,-0.1207178,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
12,120,472.0224,0.1209056,0.2465301,-0.3655928,0.2413425,-0.4942102,0.3831515,-0.6279376,0.123863,-0.8614699,-0.3564771,-0.252257,-0.5960802,-0.7167827,-0.3582052,0,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
13,130,472.1428,0.1209056,-0.6163256,-0.3655928,-0.2413297,0.4942075,-0.6385856,0.3766815,-0.9909033,0.2461336,-0.8317792,-0.1261285,-0.8345115,-0.1194641,-0.3582052,-0.2414372,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
14,140,471.6611,0.3627683,0,0.1218905,0.6033466,-0.1235536,0.6385858,-0.5023597,0,-0.7384031,0.1188251,-0.3783855,-0.7152954,-0.2389281,-0.597008,0.2414388,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
15,150,472.2633,-0.1209506,0,-0.2437224,0.2413425,0.2471032,0.1277172,-0.1256277,-0.247726,0.1230664,-0.9506044,0.1261285,-1.072944,0.1194641,-0.4776066,-0.4828745,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
16,160,471.6611,0.4836996,0.3697955,1.926374E-05,0.4826786,0.3706551,0.7663028,-0.8790918,-0.123863,-0.8614699,0.1188251,-0.630643,-0.119216,-0.9557109,-0.2388037,-0.6035923,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
17,170,472.8655,-2.568498E-05,0.3697955,0.2437609,-0.1206616,0.7413119,-0.2554341,0.2511036,-0.3715886,0.1230664,-0.3564771,0.1261285,-0.9537275,0.1194641,-0.3582052,0,26,27,27,27,26,26,27,26,27,27,27,27,27,27,27,27
