0,0,2043.364,0.2418305,0,0.243793,0.4826722,0.4942091,0.1277172,0.6278332,0,-0.2461344,-0.1188259,-0.252257,0,-0.9557109,-0.3582052,-0.2414372,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
1,10,2042.76,-3.210623E-05,-0.8628557,-0.1218199,-0.2413361,0.3706568,0.3831515,0.3766783,0.3715886,0.1230664,0.4753022,0.252257,0.1192152,-0.3583922,0.4776066,-0.2414372,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
2,20,2042.518,-0.7257227,-0.8628557,-0.6093028,0.2413361,0,0.5108687,-0.1256309,0.3715886,0.4922679,0.5941281,0.504514,0.1192152,0.2389265,-0.1194015,-0.4828745,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
3,30,2043.364,0.1206424,-0.9861203,0.243793,-1.206668,-0.4942091,-0.2554341,-0.5023629,0.3715886,0.1230664,0.7129533,0,0.2384313,0,0.5970089,0.6035939,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
4,40,2043.727,-0.6048171,0.6163256,-0.2436899,-0.2413361,-0.3706568,-0.6385856,-0.6279408,-0.123863,-0.7384031,0.2376511,0.7567711,0.2384313,0,-0.1194015,-0.6035923,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
5,50,2043.606,-0.1211817,-0.4930601,0.3656642,-0.1206745,0.6177611,-0.7663028,-0.7535179,0,-0.123068,-0.1188259,0.7567711,-0.3576481,0.5973187,0,0.4828761,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
6,60,2044.331,0.1206424,-0.4930601,-0.121819,0.1206616,-0.8649171,-0.2554341,-0.6279408,-0.4954517,-0.9845371,-0.7129533,-0.504514,-0.4768642,-0.2389281,1.074615,0.1207194,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
7,70,2043.243,-0.0002696923,-0.1232654,0.1219226,-0.4826786,0.7412626,-0.5108685,0.3766783,-0.7431773,0.1230664,-0.3564771,-0.630643,-0.5960802,0.1194641,0.7164103,0.3621566,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
8,80,2043.122,0.1206424,0.4930601,5.217262E-05,0.4826657,-0.4942601,0.6385858,-0.2512088,0.7431773,-1.107604,0.1188251,-0.3783855,-0.7152954,-0.9557109,0,0.4828761,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
9,90,2043.968,-0.1211817,0.1232654,5.217262E-05,-0.2413425,0.7412626,0.5108687,0.6278332,-0.4954517,0.6153351,-0.3564771,0.7567711,-0.9537275,0.1194641,0.1194023,0.2414388,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
10,100,2043.848,0.4833657,0.4930601,0.2437938,0.7240018,0.9883669,0.6385858,-0.6279408,0.247726,-0.7384031,0.4753022,-0.252257,-0.2384321,-1.194637,-0.597008,0.4828761,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
11,110,2042.639,-0.2420874,-0.1232654,5.217262E-05,0.1206616,-0.1236034,0.3831515,0.1255233,0.3715886,0.6153351,0.2376511,0.8828996,0.1192152,0.1194641,0,-0.2414372,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
12,120,2042.76,-0.483905,-0.2465301,-0.4874315,-0.1206745,0.4941582,0.1277172,0.8789874,0.6193147,-0.4922687,0.2376511,0.1261285,0.3576473,0.1194641,0.2388037,-0.362155,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
13,130,2042.397,-0.3629994,-0.6163256,-0.3655607,0.3619977,-0.1236034,0.8940201,0.5022554,0,0.2461336,0.3564771,0.3783855,0.1192152,0.3583906,-0.2388037,-0.6035923,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
14,140,2042.639,-0.3629994,-0.8628557,-0.2436899,-0.7240147,-5.136996E-05,-0.1277172,-0.5023629,-0.247726,0.2461336,0.2376511,0.1261285,-0.3576481,-0.1194641,0.3582052,0.8450311,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
15,150,2043.243,-0.7257227,0.4930601,-0.2436899,-0.4826786,-0.3707079,0,-0.5023629,-0.247726,-0.7384031,0.3564771,0.3783855,0.5960794,0.1194641,0.1194023,-0.1207178,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
16,160,2043.485,0.4833657,-0.8628557,-0.2436899,-0.8446828,-0.8649171,-0.5108685,-0.5023629,0,-0.4922687,-0.1188259,0.1261285,-0.2384321,0.3583906,-0.1194015,0.9657505,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
17,170,2043.243,-0.483905,0,-0.853044,-0.4826786,-1.235574,-0.1277172,-0.5023629,-0.7431773,-0.6153359,0,0.504514,0.5960794,-0.1194641,0.1194023,-0.362155,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
18,180,2043.364,0.4836803,-0.8628557,0.2437938,-0.2413425,-5.136996E-05,-0.1277172,-0.5023629,-0.6193147,-0.4922687,-0.3564771,-0.252257,-0.119216,0.5973187,0.3582052,0.4828761,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
19,190,2043.848,0.1208864,-0.2465301,5.217262E-05,0.1206616,-0.6178125,0.2554343,-0.3767858,-0.6193147,-1.599873,0.2376511,-0.630643,-0.9537275,-0.8362468,0.4776066,-0.362155,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
20,200,2043.848,0.6046116,-0.3697955,0.243793,-0.3620105,0.6177102,-0.1277172,-0.2512088,-0.7431773,0.2461336,-0.5941281,0,-1.072944,0,0,0.3621566,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
21,210,2043.727,0.8464742,0.1232654,0.1219218,0.3619977,-0.2471557,0.5108687,-0.3767858,-0.123863,-1.107604,0,-0.504514,-0.3576481,-0.9557109,-0.3582052,0.4828761,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
22,220,2043.243,-0.1209698,0.8628557,-0.3655611,0.8446699,0.123552,-0.2554341,0.1255233,-0.247726,0.2461336,-0.2376511,0.252257,-0.119216,0.3583906,0,0.1207194,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
