0,0,1229.652,-0.2419012,-0.2465301,-0.1218199,-0.3620041,-0.2471046,-0.1277172,-5.377793E-05,0.247726,0.3692007,0.2376511,0.3783855,0,0.1194641,0.8358118,-0.2414372,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
1,10,1230.376,-0.7256264,-0.2465301,-1.218657,-0.3620041,-0.2471046,-0.6385856,-5.377793E-05,0.3715886,0,0.3564771,0,0.3576473,0.2389265,0.4776066,0.4828761,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
2,20,1229.411,0.8464807,-0.6163256,0.243793,-0.6033402,0,-0.5108685,-0.3767858,0.3715886,-0.4922687,0.2376511,0.630643,0.1192152,0.1194641,0,0.2414388,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
3,30,1230.979,-0.6046823,0.1232654,-0.4874319,0.4826722,-0.9884181,-0.7663028,-0.2512088,-0.8670403,-0.8614699,-0.8317792,0,-0.119216,0,0.1194023,0,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
4,40,1230.497,0.1208992,-0.7395902,0.6094059,-0.6033402,0.7413135,-0.7663028,-0.2512088,-0.6193147,0.3692007,-0.1188259,-0.3783855,-0.3576481,-0.4778546,0.5970089,0.6035939,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
5,50,1231.341,-3.210623E-05,0.3697955,-0.2436899,0.6033402,-0.8648659,0.1277172,-0.7535179,0.123863,-0.6153359,-0.3564771,-0.504514,-0.2384321,-0.4778546,0.1194023,0.6035939,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
6,60,1230.979,-0.1209634,0.2465301,0.2437938,0.3620041,0,0.1277172,-0.1256309,-0.3715886,0.3692007,-0.3564771,0.630643,-0.5960802,0.1194641,-0.4776066,-0.1207178,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
7,70,1230.858,0.7255493,-0.1232654,-0.121819,0.2413361,-0.1235524,0.2554343,-0.3767858,0,-0.2461344,0.4753022,-0.630643,0.1192152,-1.314101,0,-0.8450295,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
8,80,1230.617,-3.210623E-05,0.3697955,0.1219226,0.4826722,0.2471044,0.3831515,-0.376785,0,0.8614694,0,-0.1261285,-0.2384321,0.4778546,-0.7164099,-0.362155,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
9,90,1230.255,0.3627618,0.1232654,0.4875355,0.3620041,0.7413135,0.1277172,0.3766791,0.3715886,-0.3692015,0,0,0.3576473,-0.9557109,0.5970089,-0.6035923,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
10,100,1230.376,-0.2418947,0.1232654,5.217262E-05,0.4826722,0.2471044,0.3831515,-0.2512079,0.3715886,0.2461336,0.5941281,0.252257,-0.4768642,0.8362468,0,0.9657505,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
11,110,1229.411,-0.8465449,-0.7395902,-0.7311732,-0.3620041,-0.2471046,0.1277172,0.5022562,-0.123863,-0.3692015,0.2376511,0.7567711,-0.3576481,-0.1194641,0.3582052,-0.1207178,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
12,120,1230.376,-0.7256136,0,-0.6093023,-0.2413361,-0.9884181,0.2554343,-0.5023621,-0.247726,-0.3692015,0.4753022,0,-0.119216,0.1194641,0.3582052,-0.1207178,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
13,130,1230.255,0.4836867,-0.4930601,-0.2436899,-0.2413361,0.123552,-0.2554341,-0.7535171,0.123863,-0.123068,-0.5941281,0.1261285,-0.3576481,0.5973187,0.3582052,0.3621566,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
14,140,1230.738,-0.2418947,-0.2465301,-0.3655607,0.2413361,-1.235523,-0.6385856,-1.004672,-0.9909033,-0.7384031,0.1188251,-0.252257,-0.3576481,-0.1194641,0.1194023,-0.1207178,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
15,150,1230.135,0.1208992,-0.6163256,1.096889,-0.8446763,0.2471044,-0.89402,-0.5023621,-0.247726,-0.123068,-0.2376511,-0.1261285,-0.2384321,-0.1194641,-0.2388037,0.4828761,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
16,160,1230.014,-0.1209634,0.1232654,-0.2436899,0.7240083,-0.4942091,0.1277172,-0.62794,-0.123863,-0.7384031,-0.2376511,-0.1261285,-0.119216,-0.3583922,0.5970089,0,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
17,170,1230.979,0.3627618,0,-0.121819,0.120668,0.4942091,-0.2554341,0.1255241,-0.8670403,0.7384023,-0.8317792,0.7567711,-0.2384321,0.3583906,-0.1194015,-0.1207178,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
18,180,1230.617,0.362794,-0.2465301,0.1219226,0.4826722,-0.3706568,0.3831515,-0.5023621,0.4954517,-0.7384031,0.4753022,-1.135157,0.2384313,-1.314101,-0.4776066,-0.362155,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
19,190,1230.255,-0.3627875,0.1232654,0.3656642,0.3620041,0.6177611,0,0.8789882,-0.3715886,0.1230664,-0.1188259,0.1261285,-0.7152954,0.7167827,0.1194023,0.3621566,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
20,200,1230.858,0.1209313,-0.3697955,0.7312763,0.7240083,0.2471044,0.5108687,-0.376785,0,0,0.4753022,0.3783855,0.3576473,-0.4778546,-0.1194015,-0.9657489,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
21,210,1230.135,-0.1209313,0,-0.2436903,0.2413361,0.2471044,0.2554343,-0.2512079,0.4954517,0,0.2376511,0.7567711,-0.119216,0.2389265,0,0.3621566,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
22,220,1229.773,-0.1209313,-0.3697955,-0.1218199,0,-5.136996E-05,-0.5108685,0.3766791,0.4954517,0.6153351,0.1188251,0.504514,0,-0.5973187,0.5970089,-0.1207178,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
23,230,1230.738,-0.8465128,-0.4930601,-0.3655611,-0.120668,0.1235014,0.3831515,-5.297528E-05,0.4954517,0.2461336,0.1188251,0,-0.119216,0.2389265,0.3582052,0.6035939,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
24,240,1230.014,0,-0.7395902,0.1219218,-0.4826722,0.1235014,-0.6385856,-0.7535179,0.3715886,0.3692007,0.3564771,0.252257,-0.4768642,0.5973187,0.3582052,0.1207194,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
25,250,1230.979,0.2418626,0.4930601,-0.2436903,0.120668,-0.4942601,-0.2554341,-0.5023629,-0.4954517,-0.6153359,-0.1188259,0.1261285,0,-0.4778546,0.1194023,-0.1207178,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
26,260,1230.617,0.2418626,-0.4930601,0.1219218,0,1.111919,-0.5108685,-0.2512088,-0.8670403,0.2461336,-0.7129533,-0.1261285,-0.3576481,0,0.4776066,-0.1207178,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
27,270,1231.1,0,0.6163256,0.1219218,0.6033402,-0.2471557,0.3831515,-0.2512088,0.3715886,-0.7384031,-0.3564771,-1.513543,-1.072944,-0.7167827,-0.3582052,-0.6035923,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
28,280,1230.979,-0.1209313,0,-0.1218199,0.2413361,0.6177102,-0.1277172,0.3766783,-0.3715886,0.2461336,-0.7129533,-0.3783855,-0.9537275,-0.4778546,0,-0.362155,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
29,290,1230.858,0.4837252,-0.1232654,0.243793,0.120668,-5.136996E-05,0.5108687,-5.377793E-05,0.3715886,-0.6153359,0.2376511,0,0.3576473,-1.194637,0.4776066,-0.4828745,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
30,300,1230.255,-0.1209313,-0.4930601,-0.1218199,0.6033402,-5.136996E-05,0.7663028,0.5022554,0.247726,0,-0.4753022,0.504514,-0.7152954,0.5973187,-0.3582052,0.6035939,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
31,310,1229.894,0,-0.3697955,0.4875347,-0.120668,0.6177102,0.5108687,0.3766783,-0.247726,0.4922679,-0.1188259,-0.3783855,0.4768634,-0.4778546,0.955214,-1.207186,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
32,320,1229.773,-0.8465128,-0.8628557,-0.3655611,0.3620041,0.6177102,0.6385858,0.5022554,-0.123863,0.1230664,0.4753022,0.3783855,0.1192152,0.2389265,-0.1194015,0.8450311,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
33,330,1229.652,0.2418626,-0.3697955,-0.2436903,-0.9653444,-0.7413647,0.2554343,0.3766783,0.123863,0.6153351,-0.2376511,0.3783855,0,-0.1194641,0.2388037,0.3621566,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
34,340,1230.617,-0.362826,0.6163256,-0.4874319,-0.2413361,-0.6178125,-0.1277172,-0.6279408,-0.123863,-0.3692015,-0.3564771,0.630643,0.4768634,0.1194641,0.4776066,0.1207194,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
35,350,1230.014,0.3627618,-0.1232654,0.3656634,-0.4826722,0.2470534,-0.1277172,-0.2512088,-0.123863,-0.7384031,0,0.7567711,-0.2384321,0.4778546,0.2388037,0.8450311,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
36,360,1230.738,-3.210623E-05,0.3697955,0.2437938,0.8446763,-0.8649171,0.3831515,-1.255827,0.123863,-0.7384031,-0.7129533,-0.7567714,-0.7152954,-0.8362468,0.1194023,-0.2414372,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
37,370,1231.1,0.6046181,-0.1232654,5.217262E-05,0,0.3706058,0.2554343,-0.1256309,-0.4954517,-0.6153359,-0.7129533,0.3783855,-0.2384321,0,-0.1194015,0.2414388,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
38,380,1231.22,0.7255493,0.6163256,-0.121819,0.6033402,-0.1235528,0.5108687,-0.3767858,-0.123863,-0.7384031,0.3564771,-1.009028,-0.3576481,-1.194637,-0.4776066,-0.362155,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
39,390,1230.979,-3.210623E-05,0.6163256,-0.121819,0.4826722,0.4942088,-0.1277172,-5.377793E-05,-0.6193147,0.8614694,-0.4753022,0,-0.3576481,-0.1194641,-0.2388037,-0.4828745,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
40,400,1230.859,0.2418305,0.2465301,0.4875355,0,0.3706564,0.1277172,0.2511028,0.4954517,-0.3692015,0.5941281,0.3783855,0.2384313,-1.075175,0.2388037,-0.4828745,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
41,410,1229.773,-0.4837509,-0.2465301,-0.2436899,0.3620041,0.247104,0.3831515,0.1255249,0.247726,0.1230664,0.5941281,0,-0.2384321,0.5973187,-0.4776066,0.6035939,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
42,420,1230.135,-0.7256136,-0.3697955,5.217262E-05,0.2413361,-4.013278E-07,0,0.2511028,0.3715886,0.6153351,0,0.3783855,-0.2384321,0.2389265,0.7164103,-0.4828745,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
43,430,1230.255,-0.8465449,0.1232654,5.217262E-05,0,-0.4942093,0.5108687,0.1255249,0.247726,0,0.1188251,0.252257,-0.119216,0,0.2388037,0.6035939,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
44,440,1229.652,-0.1209634,-0.6163256,0.1219226,-0.6033402,-4.013278E-07,0.1277172,-0.2512071,0.123863,-0.123068,0.2376511,0.252257,0.1192152,0.2389265,0,0.1207194,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
45,450,1230.859,-0.4837509,0.6163256,-0.2436899,0.3620041,-0.7413139,-0.5108685,-0.6279392,-0.3715886,-0.2461344,-0.2376511,0,0.2384313,0,0,0.4828761,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
46,460,1230.376,0.6046181,-0.3697955,0.6094059,-0.120668,0.7413131,-0.5108685,-0.5023613,-0.3715886,-0.123068,-0.3564771,-0.630643,-0.2384321,-0.5973187,-0.2388037,0.2414388,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
47,470,1230.255,-0.362826,-0.1232654,0.4875355,0.6033402,0.123552,0,-0.1256293,-0.123863,-0.7384031,0,-0.7567714,-0.2384321,-0.8362468,-0.3582052,-0.4828745,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
48,480,1230.859,0.3627618,0,-0.3655607,0.3620041,0.7413131,-0.5108685,0.502257,-0.123863,0.7384023,-0.5941281,-0.504514,-0.7152954,-0.2389281,-0.4776066,-0.4828745,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
49,490,1230.858,0.967412,-0.2465301,0.4875355,0.6033402,-4.013278E-07,0,-5.217262E-05,1.114766,-0.6153359,0.1188251,-0.252257,-0.5960802,-0.9557109,-0.1194015,-0.7243116,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
50,500,1230.376,0.241548,0.3697955,-0.121819,0.4826722,0.123552,-0.5108685,0.3766799,-0.247726,0.4922679,-0.7129533,-0.1261285,-0.8345115,0,-0.597008,0.1207194,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
51,510,1230.135,0.4833657,0.1232654,0.6094059,0.8446763,0.6177607,0,-0.3767842,0.6193147,-0.7384031,0.2376511,-0.3783855,0.8345115,-0.7167827,0.8358118,-1.086467,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
52,520,1230.135,0.36246,0.2465301,-0.2436899,0.6033402,-0.2471048,0.5108687,0.2511028,0.3715886,0.2461336,0.2376511,0.630643,0,0.7167827,0.2388037,0.9657505,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
53,530,1229.411,-0.2420874,-0.3697955,5.217262E-05,-0.2413425,-0.2471048,-0.3831513,0.1255249,-0.123863,0.7384023,-0.1188259,0.630643,0.3576473,-0.2389281,0.5970089,0,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
54,540,1230.135,-0.483905,-0.2465301,-0.6093023,-0.1206745,-0.1236034,-0.6385856,-0.3767842,0.123863,-0.3692015,-0.3564771,0.1261285,0,-0.5973187,0.2388037,0.2414388,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
55,550,1229.894,-0.2420874,-0.9861203,-0.121819,-0.4826786,-0.1236034,-0.2554341,-0.8790934,-0.6193147,-0.4922687,-0.5941281,0.504514,-0.5960802,-0.2389281,0.7164103,0.7243133,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
56,560,1231.22,-0.0002696923,0.1232654,-0.2436899,0.8446699,-0.9884692,-0.3831513,-0.5023629,-0.6193147,-0.6153359,-0.2376511,0.1261285,-0.119216,-0.1194641,0.1194023,0.2414388,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
57,570,1230.617,-0.1211817,-0.3697955,0.2437938,-0.8446828,0.6177102,-0.5108685,-0.5023629,-0.7431773,0.1230664,-0.4753022,0.504514,-0.119216,0.2389265,0.1194023,0.6035939,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
58,580,1231.1,-0.7257227,0.6163256,-0.3655607,0.3619977,-0.4942601,0.1277172,-0.3767858,-0.123863,-0.8614699,0,0.1261285,-0.2384321,-0.4778546,-0.1194015,0,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
59,590,1231.1,0.6042777,0,-0.121819,-0.2413425,0.7412626,-0.3831513,0.5022554,-0.7431773,-0.2461344,-0.7129533,-0.1261285,-1.311376,-0.4778546,0.2388037,-0.2414372,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
60,600,1230.497,0.4833657,0,5.217262E-05,0.1206616,-5.136996E-05,0.5108687,-0.1256309,0.7431773,-0.2461344,0.7129533,-0.7567714,0.4768634,-1.194637,-0.2388037,-0.6035923,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
61,610,1230.738,0.4833657,0.4930601,0.2437938,0.3619977,-0.2471557,0.3831515,0.1255233,-0.123863,0.7384023,-0.7129533,0.3783855,-0.5960802,0.4778546,-0.597008,-0.2414372,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
62,620,1230.738,0.6042777,-0.7395902,0.4875355,-6.421245E-06,0.6177102,0.2554343,-0.2512088,0.123863,-0.3692015,0.1188251,0.1261285,0.3576473,-0.8362468,-0.2388037,-0.1207178,26,26,27,26,26,26,27,26,27,27,27,27,27,27,27,27
