0	0
0.000157905	-0.001593312
0.000631522	-0.003185685
0.00142055	-0.004776403
0.002524492	-0.006364745
0.003942649	-0.007949984
0.005674128	-0.009531378
0.007717833	-0.011108169
0.010072474	-0.012679574
0.012736564	-0.014244784
0.015708419	-0.01580296
0.018986164	-0.017353229
0.022567728	-0.018894687
0.026450848	-0.020426391
0.030633071	-0.021947369
0.035111757	-0.023456613
0.039884076	-0.024953089
0.044947015	-0.026435739
0.050297374	-0.027903484
0.055931776	-0.029355235
0.06184666	-0.030789893
0.068038291	-0.03220636
0.074502759	-0.033603535
0.08123598	-0.034980318
0.088233701	-0.036335607
0.095491503	-0.037668288
0.103004801	-0.038977231
0.110768849	-0.040261275
0.118778744	-0.041519217
0.127029427	-0.042749808
0.135515686	-0.043951745
0.144232161	-0.045123674
0.153173347	-0.04626419
0.162333596	-0.047371845
0.171707122	-0.048445143
0.181288005	-0.049482544
0.191070193	-0.05048246
0.201047508	-0.051443249
0.211213648	-0.05236321
0.221562192	-0.053240543
0.232086603	-0.054073276
0.242780233	-0.054859145
0.253636329	-0.055595427
0.264648034	-0.056278742
0.275808392	-0.056904814
0.287110354	-0.057468239
0.298546782	-0.057962362
0.310110452	-0.058379344
0.321794061	-0.058710449
0.333590228	-0.058946524
0.345491503	-0.05907868
0.357490369	-0.059098884
0.369579247	-0.05900034
0.381750501	-0.058777682
0.393996445	-0.058427292
0.406309343	-0.05794752
0.418681417	-0.057338544
0.431104855	-0.056602411
0.443571808	-0.055742677
0.456074402	-0.054764721
0.46860474	-0.053674899
0.481154909	-0.052481127
0.49371698	-0.051191711
0.50628302	-0.049816367
0.518845091	-0.04836459
0.53139526	-0.046846855
0.543925598	-0.045272234
0.556428192	-0.043649876
0.568895145	-0.04198775
0.581318583	-0.04029417
0.593690657	-0.038576163
0.606003555	-0.036840845
0.618249499	-0.035094387
0.630420753	-0.033343201
0.642509631	-0.031592992
0.654508497	-0.029849781
0.666409772	-0.028119183
0.678205939	-0.026407111
0.689889548	-0.024718846
0.701453218	-0.023059694
0.712889646	-0.021434502
0.724191608	-0.019848117
0.735351966	-0.018305078
0.746363671	-0.016809708
0.757219767	-0.015365754
0.767913397	-0.013976252
0.778437808	-0.012643303
0.788786352	-0.011368379
0.798952492	-0.010152676
0.808929807	-0.008997259
0.818711995	-0.007903348
0.828292878	-0.006872018
0.837666404	-0.00590431
0.846826653	-0.00500097
0.855767839	-0.004162603
0.864484314	-0.003389394
0.872970573	-0.002681309
0.881221256	-0.00203805
0.889231151	-0.001459197
0.896995199	-0.000943864
0.904508497	-0.000490781
0.911766299	-9.82E-05
0.91876402	0.000235812
0.925497241	0.000513867
0.931961709	0.000738746
0.93815334	0.000913482
0.944068224	0.001041227
0.949702626	0.001125355
0.955052985	0.001169537
0.960115924	0.001177888
0.964888243	0.001154925
0.969366929	0.00110547
0.973549152	0.00103451
0.977432272	0.000947051
0.981013836	0.000847963
0.984291581	0.000741847
0.987263436	0.000632953
0.989927526	0.00052514
0.992282167	0.000421872
0.994325872	0.000326208
