0,0,-80.19567,-66.01421,-60.18328,-54.80598,-41.14473,-20.85723,-9.827113,-9.657573,-8.418668,-7.874779,-8.7897,-7.061376,-9.776064,-9.913642,-10.62103,0.9656221,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,-12.90616,-10.67302,-9.425213,-9.565063,-4.992801,-2.456357,-6.007699,-2.998744,-3.365673,-2.576255,-2.628447,-2.020268,-2.048135,-1.336626,-1.68634,-1.808669,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,0,0,-1.722782,-3.581611,-5.365218,-2.966801,-2.199724,-1.148312,-1.553718,-69.01231,-0.2472456,-0.9668245,-0.2384373,-3.852747E-05,0.0009792399,-0.5543983,-0.1107103,-0.0002953773,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1,10,-82.84074,-66.61874,-62.76759,-60.04254,-45.36826,-25.79294,-9.827113,-8.905235,-6.439429,-7.136941,-7.840271,-6.178837,-7.987755,-9.794307,-9.548124,-0.482807,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1,10,-11.96567,-11.98939,-9.163689,-8.790473,-4.336087,-1.965363,-5.224092,-4.302536,-3.236224,-1.803767,-2.234179,-1.750903,-1.536108,-2.339077,-2.168139,-2.26085,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,1,10,-1.60787,-4.093264,-4.854039,-1.805945,-1.293065,-1.403098,-0.002068444,-68.79362,0.3707675,0.6058991,-3.491552E-05,-3.852747E-05,-0.9897965,-0.6655661,-0.1107103,0.3508183,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,20,-80.07544,-68.56504,-59.81409,-54.92777,-41.98944,-26.03972,-9.444333,-9.030624,-7.181643,-7.751849,-7.602913,-7.565684,-8.822298,-10.27165,-10.2634,-0.6035088,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2,20,-10.75648,-10.80466,-8.248353,-8.790473,-3.942028,-1.474369,-6.268903,-3.781019,-2.977326,-1.417523,-1.577067,-1.885586,-1.4081,-1.44801,-1.68634,-1.582577,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,2,20,-1.378047,-4.093264,-4.598451,-1.418975,-1.03402,-1.657885,-2.070935,-70.54316,-0.1236427,0.001004925,-0.3576385,0.1212363,0.1110651,-0.4432289,0.7746414,0.4678519,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
3,30,-77.31013,-67.35577,-58.71623,-50.30011,-35.95582,-20.98062,-7.913214,-7.65134,-5.820793,-6.767791,-7.246878,-6.557068,-7.630093,-10.74899,-9.90576,0.3621101,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,3,30,-11.83132,-10.54138,-8.771402,-8.532276,-4.730095,-1.474369,-6.007699,-3.650639,-2.58898,-1.803767,-2.628447,-1.077491,-2.176142,-1.782159,-1.68634,-1.356488,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,3,30,-1.952601,-3.965351,-5.109628,-1.805945,-1.552111,-0.6387389,-0.1313723,-68.02819,-4.013279E-05,0.4849196,0.4767694,0.1212363,-0.3292783,-0.2208916,0.221297,1.287107,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
4,40,-80.91705,-67.71855,-62.16259,-57.48515,-43.67884,-23.44848,-8.295994,-7.400561,-6.810536,-6.52169,-8.671021,-8.196068,-9.418402,-10.15231,-11.09788,3.210623E-06,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,4,40,-11.96567,-9.883201,-7.986822,-8.661375,-3.679322,-2.088138,-6.138301,-3.781019,-2.200633,-1.675019,-1.577067,-1.077491,-2.048135,-2.004928,-1.084092,-1.582577,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,4,40,-0.9184051,-3.197873,-4.59845,-1.418923,-0.5159278,-0.893526,-1.165806,-70.10577,0.1235624,0.001004925,0.1191659,0.8488951,0.6614943,-0.1097238,0.4426341,0.8189592,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
5,50,-83.80258,-68.20226,-64.99353,-62.96527,-50.55715,-28.1374,-10.0823,-8.278287,-7.800156,-8.120641,-8.314984,-8.448222,-9.895284,-11.34567,-12.05157,-0.6035088,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,5,50,-10.89083,-9.619927,-7.725297,-8.144578,-4.336036,-2.9473,-5.485296,-2.998744,-2.718428,-1.54627,-1.708491,-1.750903,-2.432154,-1.670776,-0.8431934,-2.034758,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,5,50,-1.148228,-3.837437,-5.620806,-2.450842,-2.070203,-1.148312,-1.683023,-69.34035,-0.8652588,-0.6038892,-0.2384373,0.2425144,0.1110651,-1.110241,-0.2213789,1.52118,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
6,60,-82.96097,-68.80688,-64.00886,-60.52966,-46.69564,-24.6824,-10.72027,-9.532182,-7.552751,-8.612364,-8.908379,-9.078608,-10.49139,-11.82301,-11.69394,0.120705,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,6,60,-11.69696,-10.27811,-7.594535,-7.88602,-4.467338,-2.824526,-6.007699,-3.520262,-3.236224,-1.932515,-1.839912,-2.559,-1.920127,-1.782159,-1.68634,-2.26085,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,6,60,-0.6885855,-2.68622,-4.087272,-1.934882,-1.94068,-0.6387903,-1.553718,-69.4497,0.247165,-0.4829098,0.3575683,0.8488951,0.8816659,0.4461192,0.1106268,0.7019256,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
7,70,-83.44189,-71.22541,-65.48586,-64.18307,-48.38505,-29.24794,-16.07918,-11.53841,-8.789776,-10.33339,-9.857806,-10.33938,-10.49139,-13.25504,-13.00527,-1.931234,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,7,70,-11.2939,-8.961745,-7.463773,-6.981066,-4.467338,-2.579029,-5.485299,-3.259501,-2.847877,-1.288774,-1.314223,-2.424317,-1.280093,-1.336626,-1.68634,-2.034758,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,7,70,-1.492959,-3.453698,-5.109628,-2.579831,-2.458771,-2.040116,-1.424415,-68.57492,-0.2472456,-0.3619303,-0.7152417,0.1212363,0.4413226,-0.1097238,-1.106732,0.8189592,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
8,80,-89.33319,-72.07189,-68.07064,-67.59293,-54.66,-35.78775,-21.94848,-13.54465,-10.39791,-10.57926,-9.62045,-11.09584,-10.61061,-13.25504,-12.29,0.120705,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,8,80,-11.15954,-9.619927,-8.248353,-6.33467,-4.336036,-3.070023,-4.701691,-2.737984,-3.62457,-1.675019,-2.234179,-2.828364,-1.4081,-1.336626,-2.288589,-2.147804,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,8,80,-1.60787,-3.325785,-4.342862,-1.805893,-2.199726,-1.785329,-1.812328,-68.68427,-0.2472456,-0.9668245,0.3575683,-0.2425914,0.5514084,0.3349506,0.221297,0.5848855,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
9,90,-89.81411,-72.67652,-69.05531,-66.00978,-50.67782,-31.5924,-19.5242,-12.79231,-10.0268,-9.71874,-10.80724,-9.961146,-11.20655,-12.06168,-13.48212,3.210623E-06,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,9,90,-11.2939,-8.566835,-8.509877,-6.851786,-5.124103,-2.456306,-4.832294,-3.259498,-3.495119,-1.675019,-1.971335,-2.154951,-1.536108,-1.782159,-1.565891,-2.373893,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,9,90,-1.148228,-3.069959,-4.215067,-2.063872,-2.070203,-2.549689,-0.2606777,-68.35622,0.8651778,0.9688343,0.2383671,0.7276202,0.3312367,1.001962,0.3319655,0.4678519,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
10,100,-94.1424,-73.28115,-72.99401,-72.82948,-59.36623,-38.25561,-26.03146,-16.05243,-10.89272,-9.964601,-10.68856,-10.96976,-11.80168,-12.89704,-12.52842,-0.6035088,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,10,100,-10.21906,-8.698472,-7.85606,-6.463948,-5.124103,-2.701803,-4.832294,-3.129121,-4.142363,-1.932515,-2.759871,-2.424317,-1.280093,-1.225243,-2.529488,-2.034758,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,10,100,-2.756978,-3.965351,-4.726244,-2.321852,-1.293066,-1.785329,-1.036503,-69.55904,0.7415752,0.001001714,0.1191659,-0.1213166,0.1110651,0.1126134,0.5533026,0.2337783,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
11,110,-92.33895,-74.49042,-72.62476,-70.15031,-56.95279,-38.62579,-29.47648,-21.44418,-15.46971,-15.49648,-10.56988,-13.74346,-9.776064,-10.51032,-10.38261,0.2414083,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,11,110,-10.62212,-9.619927,-8.117584,-7.498182,-5.518161,-1.842589,-4.832294,-4.172153,-3.883466,-2.705003,-2.759871,-2.559,-1.536108,-1.893542,-1.92724,-2.147804,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,11,110,-2.642066,-3.837437,-4.215067,-1.805893,-2.199726,-2.804475,-2.200241,-69.55904,0.3707675,0.001001714,-0.1191839,-0.2425914,-0.7696216,0.1126134,-0.4427176,0.7019256,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
12,120,-93.66148,-75.8206,-75.4557,-74.04728,-60.93497,-45.1656,-33.55947,-26.08359,-17.69635,-17.34045,-11.16327,-15.00423,-10.72983,-12.89704,-12.05157,-0.8449139,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,12,120,-11.69696,-10.27811,-8.248353,-8.144578,-4.730043,-2.088086,-4.962892,-4.824047,-4.012916,-3.992483,-3.022715,-1.750902,-1.79212,-2.116311,-1.92724,-1.582577,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,12,120,-2.642066,-4.34909,-4.726244,-1.934882,-1.811157,-1.530543,-1.036503,-69.01231,0.247165,0.7268754,-0.2383847,-0.3638727,-0.4393641,-0.1097238,-0.1107103,0.4678519,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
13,130,-90.1748,-77.27172,-69.9169,-61.26035,-50.19513,-37.14507,-27.05221,-22.07113,-17.20154,-15.98821,-12.1127,-14.75207,-12.39682,-14.32906,-13.00527,-0.7242106,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,13,130,-11.2939,-9.619927,-8.117584,-7.368903,-4.730043,-1.719815,-4.701691,-3.520258,-4.142363,-3.992483,-2.365603,-2.154949,-0.8961233,-1.782159,-1.445442,-1.695623,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,13,130,-1.033316,-3.709525,-4.854039,-2.063872,-0.9044982,-1.912722,-2.329544,-70.32446,-0.4944507,-0.482913,0.2384196,0.8488919,-0.3292718,-0.2208916,0.1106268,1.170066,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
14,140,-85.96674,-74.49042,-67.70139,-60.77322,-48.98841,-33.56668,-22.45885,-20.19029,-15.34601,-14.7589,-12.1127,-14.87815,-12.15876,-14.68707,-13.48212,-0.1206985,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,14,140,-10.75648,-8.830109,-9.163689,-8.015299,-4.598691,-0.9833752,-5.093494,-4.302533,-4.401261,-4.507475,-2.759871,-2.020267,-1.792171,-1.448061,-1.324992,-1.469534,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,14,140,-1.837693,-4.093264,-5.237423,-2.063872,-1.681634,-1.40315,-1.036503,-68.90295,-0.3708482,0.3639369,0.2384196,-0.1213198,0.1110715,-1.221409,0.3319655,1.053033,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
15,150,-89.21296,-74.00671,-71.76317,-69.17606,-60.33161,-40.72346,-30.88001,-19.68873,-14.60379,-13.89839,-12.35005,-13.61738,-13.58708,-13.49371,-13.95897,0.120705,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,15,150,-11.2939,-9.488291,-9.817507,-8.790473,-4.730043,-1.597092,-5.877101,-4.43291,-5.436852,-4.249979,-3.154141,-1.885584,-2.432206,-2.339128,-1.084093,-1.130399,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,15,150,-1.148228,-2.942046,-5.493012,-1.934882,-0.9044982,-0.8935773,-2.070937,-69.4497,0.1235624,0.4849164,0.5960228,0.4850641,1.101847,-0.109723,-0.2213773,0.5848855,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
16,160,-90.53549,-75.8206,-74.84028,-72.09879,-60.21094,-42.45096,-31.13519,-21.56957,-15.2223,-15.86528,-12.46873,-15.63461,-12.63487,-13.73239,-12.76685,-0.2413971,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,16,160,-10.48777,-10.67302,-10.47132,-8.403136,-3.941977,-2.701803,-4.701691,-5.084808,-5.5663,-3.606239,-3.67983,-3.501773,-2.432206,-3.118812,-1.204543,-1.130457,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,16,160,-1.263139,-4.221177,-5.237423,-2.450842,-2.199726,-1.785329,-0.9071984,-68.24689,-0.6180537,-0.3619335,-0.1191839,-0.1213198,-0.1091002,-0.2208916,-0.8853918,1.053084,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
17,170,-89.21296,-74.97412,-76.44037,-74.89974,-64.43446,-46.64632,-32.28354,-23.32502,-16.58303,-17.83217,-12.1127,-15.25638,-13.58708,-14.32906,-12.76685,8.026556E-06,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,17,170,-10.89083,-9.751565,-10.34056,-8.661375,-4.07333,-2.333532,-5.224096,-6.518787,-5.954647,-4.636223,-4.074094,-4.040503,-2.944236,-3.341578,-1.80679,-1.469592,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,17,170,-0.9191403,-3.069959,-4.726244,-2.192862,-1.811157,-1.02097,-1.424415,-69.231,-0.8652588,-1.571722,1.72571E-05,0.363786,-0.3292718,0.2237828,-0.442716,0.9360442,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
18,180,-87.52973,-76.42523,-74.47102,-67.22758,-55.9874,-42.45096,-28.20055,-22.57269,-15.96452,-17.83217,-12.46873,-15.63461,-12.87292,-15.04508,-13.48212,-1.086313,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,18,180,-10.21906,-10.80466,-9.425213,-8.661375,-3.810624,-1.719815,-4.832294,-5.997459,-4.789607,-4.249979,-4.862629,-4.040503,-3.456263,-3.564343,-2.168139,-1.92177,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,18,180,-1.148925,-3.197873,-4.854039,-2.579831,-2.329248,-2.294902,-1.424415,-68.46558,0.1235624,-0.7248719,-0.8343903,0.2425112,0.6615006,-0.2208916,-1.217397,0.5849369,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
19,190,-88.37135,-76.18338,-76.31728,-71.36811,-58.64219,-40.60007,-25.90387,-20.19029,-15.2223,-15.00476,-11.40063,-13.86953,-11.4446,-12.41969,-11.93236,0.4828167,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,19,190,-11.2939,-10.27811,-9.163689,-8.273857,-4.598691,-1.965312,-5.485299,-7.429981,-5.695749,-4.764971,-6.045435,-4.175185,-4.992347,-3.787112,-2.529488,-1.808727,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,19,190,-1.148925,-3.581613,-4.087274,-1.805893,-2.070203,-1.785329,-1.941632,-68.68427,0.1235624,-1.329766,0.2384196,-4.173809E-05,-0.1091002,0.1126142,0.4426357,0.9360442,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
20,200,-85.48581,-75.3369,-73.11709,-62.35637,-53.33262,-36.6515,-24.88312,-19.18717,-15.59341,-15.61942,-12.1127,-13.36522,-12.51584,-12.89704,-12.29,0.2414115,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,20,200,-11.2939,-10.01484,-9.294457,-8.403136,-5.124103,-2.088086,-6.530109,-7.03947,-5.5663,-5.666207,-6.965394,-5.252648,-5.888396,-4.009878,-2.288589,-1.130457,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,20,200,-2.068055,-3.06996,-4.087274,-1.676903,-2.458771,-2.549689,-1.941632,-68.57492,-4.013279E-05,0.2429607,-0.1191839,-0.2425946,0.0009856612,0.7796259,-0.3320458,0.8190042,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
21,210,-86.80835,-74.97412,-73.60942,-65.03554,-52.60858,-32.45615,-21.31051,-17.18094,-14.72749,-14.26718,-12.94345,-14.62599,-13.94416,-13.61305,-12.29,-0.1206953,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,210,-11.15954,-10.01484,-9.817507,-8.661375,-5.124103,-2.210809,-6.530109,-7.29981,-6.342993,-5.666207,-7.359659,-6.060742,-5.632384,-4.009878,-2.04769,-1.582635,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,21,210,-2.182947,-3.4537,-4.215068,-2.321852,-1.940679,-1.530543,-2.717458,-68.68427,0.1235624,-0.2409572,-0.8343903,-0.9702566,-0.6595293,0.5572886,0.3319671,0.4678969,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,220,-83.32166,-74.61134,-72.62475,-63.93951,-49.35043,-30.60526,-19.90698,-16.67938,-14.60379,-15.12769,-12.1127,-13.74346,-12.51584,-12.89704,-11.21709,0.2414115,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,220,-10.89083,-9.883201,-8.902164,-8.144578,-4.598691,-1.965363,-7.052513,-6.25822,-6.084096,-6.567443,-6.4397,-6.599472,-5.248362,-3.564343,-1.686341,-2.260905,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,22,220,-1.953166,-3.965352,-3.831685,-1.418923,-2.199725,-2.29485,-2.329544,-68.79362,0.1235624,-0.2409572,-0.5959883,-0.1213198,-1.099873,0.2237828,-4.013279E-05,1.053084,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
23,230,-84.88466,-73.88579,-72.13242,-66.00978,-52.48792,-33.44329,-19.77939,-16.55399,-14.10898,-15.12769,-12.35005,-13.4913,-12.27779,-13.73239,-10.85946,-1.086313,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,230,-11.15954,-9.619927,-8.771402,-8.015299,-3.810624,-2.824577,-6.268906,-7.29981,-6.084096,-7.468396,-6.571124,-5.656695,-4.864339,-2.561894,-2.168139,-2.147862,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,230,-2.412732,-4.349091,-4.726245,-1.805893,-1.681633,-0.5113462,-2.20024,-69.34035,0.247165,0.001001714,-0.3575859,-0.4851476,-0.1091002,0.001445583,0.11063,0.3508633,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
24,240,-86.44765,-74.49042,-72.37859,-62.11281,-49.9538,-32.82632,-18.50346,-17.18094,-13.86157,-14.63597,-12.82477,-13.99561,-12.87292,-13.49371,-10.97867,-0.6035039,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,240,-9.68164,-8.566834,-8.248353,-7.498182,-4.336036,-3.561017,-6.660711,-6.779127,-6.472442,-7.211114,-6.176859,-5.791378,-3.58427,-2.450511,-2.04769,-2.939174,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,24,240,-1.263817,-3.581613,-5.109629,-1.934883,-1.422588,-1.657885,-1.812327,-69.4497,-0.1236427,-0.2409572,-0.1191839,0.8488919,-0.1091002,-1.221409,-4.013279E-05,1.287151,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
25,250,-87.77019,-73.28115,-73.36326,-64.54842,-53.21195,-28.01401,-14.93085,-14.42237,-11.75863,-13.1608,-12.58741,-13.74346,-12.27779,-13.85172,-11.57473,8.026556E-06,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,25,250,-9.547285,-8.566834,-8.248353,-7.239624,-4.598691,-3.683791,-6.138305,-7.03947,-7.378386,-6.953688,-6.045435,-5.92606,-3.456263,-2.78466,-2.529488,-2.486996,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,25,250,-1.723382,-4.732831,-4.726245,-2.192863,-1.552111,-1.403098,-1.036502,-68.13753,-0.2472974,0.2429607,0.3576208,-0.2425946,-0.3292718,-0.2208916,0.11063,0.7019706,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
26,260,-84.40374,-73.64394,-70.90157,-60.89501,-49.9538,-27.52044,-16.58956,-13.92081,-12.99566,-13.03787,-13.7742,-13.74346,-13.94416,-14.68707,-13.12448,-0.2413971,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,26,260,-10.0847,-9.225018,-8.640639,-7.239624,-4.99275,-3.315572,-5.354697,-7.169638,-7.766116,-5.666207,-6.176859,-4.444553,-3.200251,-1.78221,-2.529488,-2.486996,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,26,260,-1.148925,-3.197873,-5.365218,-1.805893,-1.811156,-1.785278,-1.812327,-69.01231,0.1235111,0.1219844,1.72571E-05,0.363786,0.2211573,-0.109723,-0.3320458,0.9360442,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
27,270,-82.96097,-73.0393,-70.6554,-62.23459,-50.7985,-27.64383,-16.07918,-14.54776,-13.24306,-13.40666,-13.1808,-13.23915,-13.11098,-13.61305,-12.52842,-0.2413971,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,27,270,-10.35341,-9.093381,-8.117591,-8.015299,-6.174875,-2.456357,-6.530109,-7.29981,-7.378386,-6.953688,-6.965394,-4.309868,-3.328255,-2.78466,-2.649938,-1.92177,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,27,270,-1.60849,-3.709525,-5.876396,-2.966801,-1.940679,-2.422244,-2.846761,-68.79362,-0.2472974,-0.6038892,0.5959706,0.363786,0.0009856612,-0.4432289,-0.9960604,1.170118,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
28,280,-81.75867,-72.5556,-66.22437,-54.56243,-44.04086,-23.94205,-14.67566,-13.04309,-11.63493,-12.42322,-13.1808,-12.98699,-13.23,-14.68707,-13.12448,8.026556E-06,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,28,280,-9.815995,-9.619927,-8.248353,-8.273857,-5.255455,-2.824577,-6.399508,-7.820493,-7.119686,-6.824939,-6.176859,-3.90582,-2.816228,-2.116362,-2.04769,-1.695681,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,28,280,-1.953166,-2.686221,-4.342863,-2.321852,-1.552111,-1.275706,-1.553718,-68.57492,-0.3709,-0.9668245,0.1191659,0.6063421,0.0009856612,0.6684573,-0.3320458,0.5849369,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
